postID,text,timestamp,likes,commentCount,community,district
BhFX_yOlyNK,Before And After! #thenailroom #chicagonailtech #beverlychicago #western #linkinbio,1522706288,60,7,BEVERLY,Far Southwest Side
BhEcEBEFv3c,No Monday blues here! A simple mani goes a long way! #thenailroom #chicagonailtech #beverlychicago #western #bookus,1522674866,71,14,BEVERLY,Far Southwest Side
BhAU8HgBYn7,#futurefoodcritic #americanos #thumbsup #beverlychicago,1522536913,28,5,BEVERLY,Far Southwest Side
Bg_GMoJggcO,Murder was the case! #jiggdabarber #studio6957 #6957 #private #barber #haircut #faded2death #fade #men #women #kids #barbershop #chicago #chitown #chicity #illcity #illinois #beverly #beverlychicago #60643 #southside #bullie #loyalty #dedication #precise #blending #barberinctv #barbershopconnect #nationalbarbersassociation,1522495630,56,0,BEVERLY,Far Southwest Side
Bg81n8VFcWR,GOOD FRIDAY FROM THE NAIL ROOM #thenailroom #chicagonailtech #bookus #western #beverlychicago,1522419832,10,0,BEVERLY,Far Southwest Side
Bg7gshxBXEZ,I must say @andisclippers u did your thang with this one! #andiscordlesstoutliner #barbershop #barber #private #studio6957 #6957 #beverlychicago #60643 #chitown #illcity #jiggdabarber #chicagobarber #bluelight #blueisthenewgreen,1522375305,77,6,BEVERLY,Far Southwest Side
Bg6BEJ3g5zB,"At our parties, you don't just ""walk around"" a pole.  You will actually learn some tricks.  Grab your sexy crew and book with us!  We have 12 poles, club lighting, and a sexy good time! #bombshellbirthdaygirl #ariesseason #partylikeabombshell .
.
.
#pole #poledance #poledancechicago #chicagopole #chicagopoledance #polefitness #poleparty #southside #beverlychicago #60643 #60655 #twerk #twerkchicago #blackgirlmagic #adultbirthday #workout #chicago  #twerkqueen #twerkout #sexydance #curvypoler #plussizepole #chicagomua #chicagolashes #motivationmonday #womensupportingwomen #womensempowerment",1522325183,17,0,BEVERLY,Far Southwest Side
Bg46HnRFzGq,"*SOLD OUT!!! I am so grateful and EXCITED! Ì†ΩÌ≤ú Thank you Goodesses tomorrow will be EPIC Ì†ΩÌ≤ú We are beyond Excited about Thursday, March 29th!!!! 2 Days Away!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! Doors open at 7:30 pm Class starts at 7:45 pm Ì†ΩÌ≤ú Sign up at www.thereignroom.com, ( Celebrate with Reign)inbox us for the link or call 773-332-8730 to pay by phone!! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1522287971,23,0,BEVERLY,Far Southwest Side
Bg457Pqh4y9,"*SOLD OUT!!! Thank you Goodesses tomorrow will be EPIC Ì†ΩÌ≤ú We are beyond Excited about Thursday, March 29th!!!! 2 Days Away!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! Doors open at 7:30 pm Class starts at 7:45 pm Ì†ΩÌ≤ú Sign up at www.thereignroom.com, ( Celebrate with Reign)inbox us for the link or call 773-332-8730 to pay by phone!! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1522287869,20,1,BEVERLY,Far Southwest Side
Bg4wPpOhMrR,My Great-Grandma‚Äôs second wedding. #hastymarriage #beverlychicago #southsiders #chicagotrib,1522282794,36,4,BEVERLY,Far Southwest Side
Bg4P1iwgT1S,THIS IS WHAT 66 years of Age Looks Like At Sculpt And Shred!! #celebritytrainer  #Personaltrainer #Healthandwellness #sculptandshredfitness #beverlychicago,1522265901,19,1,BEVERLY,Far Southwest Side
Bg4B1-XB7tN,"* ONLY 3 SPACES LEFT!!! We are beyond Excited about Thursday, March 29th!!!! 1 Day Away!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! Doors open at 7:30 pm Class starts at 7:45 pm  TICKETS ARE NOW LIMITEDÌ†ΩÌ≤ú Sign up at www.thereignroom.com, ( Celebrate with Reign)inbox us for the link or call 773-332-8730 to pay by phone!! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1522258466,18,0,BEVERLY,Far Southwest Side
Bg4BxGelFAa,"* ONLY 3 SPACES LEFT!!! We are beyond Excited about Thursday, March 29th!!!! 1 Day Away!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! Doors open at 7:30 pm Class starts at 7:45 pm  TICKETS ARE NOW LIMITEDÌ†ΩÌ≤ú Sign up at www.thereignroom.com, ( Celebrate with Reign)inbox us for the link or call 773-332-8730 to pay by phone!! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1522258426,58,7,BEVERLY,Far Southwest Side
Bg3sjqFFohB,Silk press w/Steam Treatment... #silkpress #chicagohairstylist #beverlychicago #healthhairjourney #silkpresschicago,1522247306,56,6,BEVERLY,Far Southwest Side
Bg1a8DtlqdT,"*WE ARE ALMOST SOLD OUT!!! We are beyond Excited about Thursday, March 29th!!!! 2 Days Away!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! TICKETS ARE NOW LIMITEDÌ†ΩÌ≤ú Sign up at www.thereignroom.com,  inbox us for the link or call 773-332-8730 to pay by phone!! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1522170960,51,5,BEVERLY,Far Southwest Side
Bg1axh7B-B3,"*WE ARE ALMOST SOLD OUT!!! We are beyond Excited about Thursday, March 29th!!!! 2 Days Away!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! TICKETS ARE NOW LIMITEDÌ†ΩÌ≤ú Sign up at www.thereignroom.com,  inbox us for the link or call 773-332-8730 to pay by phone!! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1522170874,21,0,BEVERLY,Far Southwest Side
Bg1ablkgqjx,"Gotta a small but might crew.  Come dance with us!  We have party packages designed for small groups.  Link in Bio!  #bombshellbride #partylikeabombshell .
.
.
.
#pole #poledance #poledancechicago #chicagopole #chicagopoledance #polefitness #poleparty #southside #beverlychicago #60643 #60655 #twerk #twerkchicago #blackgirlmagic #adultbirthday #workout #chicago #handstand #twerkqueen #twerkout #sexydance #curvypoler #plussizepole #chicagomua #chicagolashes #motivationmonday #womensupportingwomen #womensempowerment",1522170694,15,0,BEVERLY,Far Southwest Side
BgyUZR9gkdD,"When you don't know what to do next, sometimes it's because you've already done more than you give yourself credit for. 
Hey, you don't want to make that mistake again, huh?

You rock,
 The Universe
#tuttheuniverse #yourock #beverlychicago #backwindowsunrise #skyporn",1522066866,10,0,BEVERLY,Far Southwest Side
Bgwmj1eBMbT,"My heart is bursting from all the support I‚Äôve received from my local Chicago community over the past few weeks. ‚†Ä
‚†Ä
I continue to be in awe of (but not surprised by) the power of women lifting each other up. It‚Äôs the reason why I started this business in the first place...to facilitate the nurturing of women...mothers lifting up mothers, sisters lifting up sisters. ‚†Ä
‚†Ä
Because we ALL need support. ‚†Ä
‚†Ä
New live workshops, events, classes and online offerings are coming this spring to nurture YOU Mama!! Ì†ΩÌ∏ç

#togetherrising #womenrising #momssupportingmoms #yogamama #postpartumyoga #postnatalyoga #chicagoyoga #prenatalyoga #beverlychicago",1522009281,34,1,BEVERLY,Far Southwest Side
Bgv8rwmAl88,"I can't even remember the last time I was this excited for you for all that you're on the verge of doing, being, and having.

Just sayin' -  The Universe
#movingforward #youareamazing #tuttheuniverse #beverlychicago #backwindowsunrise #lifeisgood",1521987325,7,0,BEVERLY,Far Southwest Side
BguZb69FTNd,Nails done by Dione! #thenailroom #bookher #dipbabydipÌ†ºÌæ∂ #western #chicagonailtech #beverlychicago,1521935291,123,4,BEVERLY,Far Southwest Side
BgrQQHRhbc1,"Ì†ºÌºªEVOLVE with EMILY Ì†ºÌºª 
My dear friend, and founder of Joplin Marley, and myself have combined our vision and more importantly our passion, in creating an experience that will allow you the permission to slow down, turn your attention inward and tap into exactly who you are and what you want in this crazy thing called life! 
You are invited into this high vibed space and given the opportunity to ‚ÄòElevate Your State‚Äô! I will introduce you a series of techniques to reach your highest optimal mental, emotional, and spiritual heath. 
Energy activities will include: breathe work, yoga,chakra balance,create a vision board, mindful meditation and more!  I promise you will walk away with a heightened mind and inspired soul. 
Perfect for *company team building* or just a new fresh friend gathering! 
Grab your crew and let‚Äôs make it a positive vibe party! Ì†ºÌºøÌ†ΩÌπåÌ†ºÌøºÌ†ºÌºø $65 per person. 
Email: wildlypeacefulyoga@gmail.com -OR-
Joplinmarleystudio@gmail.com
For ANY questions or to book a session! ‚úåÌ†ºÌøºÌ†ºÌº±‚úåÌ†ºÌøº #manifest #visionboard #yogalove #yogainspiration #meditation #chakra #energy #goodvibes #chicago #beverlychicago",1521829813,19,0,BEVERLY,Far Southwest Side
BgrCtKkArQR,"Bombshell Birthday girls love to work that booty. Book our twerk and twirl party
.
#pole #poledance #poledancechicago #chicagopole #chicagopoledance #polefitness #poleparty #southside #beverlychicago #60643 #60655 #twerk #twerkchicago #blackgirlmagic #adultbirthday #workout #chicago #handstand #twerkqueen #twerkout #sexydance #curvypoler #plussizepole #chicagomua #chicagolashes #motivationmonday #womensupportingwomen #womensempowerment",1521822809,31,0,BEVERLY,Far Southwest Side
Bgqp5TyAXp5,"Mr. Murray, always a puppy at heart.  #nationalpuppyday #labsofinstagram #dogsofinstagram #beverlychicago #blacklabs #rescuedog #rescuedogsofinstagram",1521809703,19,1,BEVERLY,Far Southwest Side
BgpPFLNFKd0,"Yes! Stopped in the newly-opened @americanos_chicago and I am thrilled to report that the food is off the chain. Plenty of vegetarian options, too. The veggie taco is in the most amazing mole sauce.  The food is traditional in foundation, with some (but not too many) twists built on from there. The space is comfortable and modern, and I personally loved the homage to various musicians of all genres that decorated their walls.  The staff was another gold star... accommodating and friendly. They've got it going on. #mexicanfood #salsa #molesauce #tacos #chicagorestaurants #diningout #diningoutchicago #chicagoeats #chicagogrub #shoplocal #windycityfood #chicagofood #773 #beverlychicago #vegetarian #chicagocousinsreview",1521762090,44,5,BEVERLY,Far Southwest Side
Bgorbqbhi19,"1 week from today!!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! Sign up at www.thereignroom.com or inbox us for the link! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1521743400,21,0,BEVERLY,Far Southwest Side
BgorXWNFgqO,"1 week from today!!! Grab your heels, Fishnets and Get ready to Whine and Shake Sum'n!!! Have you registered for class!!! We are giving you a treat on our Birthday. Pay $10.00 for the class, Food and Drinks on us Ì†ΩÌ≤ú Can't beat this deal anywhere! Sign up at www.thereignroom.com or inbox us for the link! Class date 3/29/2018 Twerk & Whine Ì†ΩÌ≤ú #twerkfitnesschicago #whinewithme #TheReignRoom #chicago #beverlychicago #itsourbirthday",1521743364,17,2,BEVERLY,Far Southwest Side
BgoHqF6gWBk,"Bombshell Brides have more fun!  Tag your Maid of Honor and tell her to ditch the bar crawl and come celebrate the Bombshell way!  We have 12 poles, party lighting, fully mirrored walls and sexy good time.  Book your party by giving us a call at 312-858-7887.  #partylikeabombshell #bombshellbride #bombshellbachelorette
.
.
.
#bombshellmovement #partylikeabombshell #bachelorette #bacheloretteparty #bridetobe #pole #polelife #poledance #poleparty #poledancechicago #chicagobulls  #chicagopole #blackbachelorette #girlsnightout #twerk #twerkchicago #beverlychicago #60643 #bride2be #girlboss #blackgirlmagic #lapdance #bridalbliss #60655 #beverly #mountgreenwood",1521724644,25,0,BEVERLY,Far Southwest Side
BgoEDFiAG4D,Morning commute with @after8handmade cord holder and a @bsidescoffee chai tea #maytacollection,1521722751,54,8,BEVERLY,Far Southwest Side
BgjEGC6BOzQ,"Larry@dreamsspotsrealty.com
Lets make your dream a reality DM me and let's make this happen~
#firsttimehomebuyers #dreamspots #realestate #realestateagent #chicago #fha #coachthecloser #southside #chicagorealtor #kenwood #southside #southshore #luxury #buying #selling #leasing #bronzville #larrysellschicago #northshore #southloop #auburngresham #beverlychicago #apartmenthunting #lifestyle",1521555003,21,2,BEVERLY,Far Southwest Side
Bggq-0NAi2t,"We're still celebrating women's history month!  You don't have to ""act like a man"" to get ahead use your feminine strength to your advantage.  #bombshellstrong .
.
.
#pole #poledance #poledancechicago #chicagopole #chicagopoledance #polefitness #poleparty #southside #beverlychicago #60643 #60655 #twerk #twerkchicago #girlboss #blackgirlmagic #adultbirthday #workout #chicago #handstand #twerkqueen #twerkout #sexydance #curvypoler #plussizepole #chicagomua #chicagolashes #motivationmonday #womensupportingwomen #womensempowerment",1521474728,46,3,BEVERLY,Far Southwest Side
BgggOgHgw2q,"Happy Monday Fit Fam! CARDIO DRUMMING is tonight at 5:30 and 7:30pm at The Lab! You don‚Äôt want to miss out. It is more than a workout, it‚Äôs an experience! #fitness #chicagofitness #getfitchicago #liveandbelieve #thelab #cardio #drumming #workoutexperience #chicagoworkoutclass #beverlychicago",1521469089,20,0,BEVERLY,Far Southwest Side
BgewcBdH_i4,A glimpse of Spring. Ì†ºÌº∑Ì†ºÌººÌ†ºÌº∏ #beverlychicago,1521410480,40,1,BEVERLY,Far Southwest Side
BgbWJqUnwoR,"Gorgeous North Beverly Beauty. 
5BR/4.5BA $599K Go to jeninelsonbroker.com for details and pics. #jeninelson #fitzgeraldrealestate #lovewhereyoulive #beverlychicago",1521296186,2,0,BEVERLY,Far Southwest Side
BgY_H-EggWq,Pretty girls luv pole.  Book your birthday party with us! #partylikeabombshell,1521216853,25,1,BEVERLY,Far Southwest Side
BgYhK-Rns1G,Pedicure Season is here!! #thenailroom #booknow #askforDione #chicagonailtech #pedicure #beverlychicago #western,1521201149,70,4,BEVERLY,Far Southwest Side
BgWy94tATuB,"#Chicago if you have not visited 111 West (2355 W. 111th) yet... What are you waiting for? There's still some St. Paddy's shirts to be had before the big parade downtown! Open today from 2-10pm. @111westchicago @111west2355 @111westboutique #southsideirish #southsidechicago #southsidechirish #mountgreenwood #evergreenpark #beverlychicago #morganpark #mensclothing #mensapparel #mensfashion #mensaccessories
#womensclothing #womensfashion #womensapparel #womensaccessories
@shawn_antonio @nickhowell32
#Repost @iambarberdon
‚Ä¢ ‚Ä¢ ‚Ä¢
Open 2- 10pm",1521143370,25,0,BEVERLY,Far Southwest Side
BgUq1sxH33u,"This Italian food truck is celebrating the Irish! 
Our first food truck event is this Saturday, St. Patrick‚Äôs Day, at @corkandkerry ! We will be serving Irish AND Italian style foods on the truck! Irish to see you there Ì†ΩÌ∏â‚òòÔ∏è
.
.
.
.
#foodtruckseason #corkandkerry #irish #stpatricksday #beverlychicago",1521072e3,21,1,BEVERLY,Far Southwest Side
BgT8dyNBDMI,"I just have a deep desire for there to be more outlets for creativity and thought available to the community. Places where you can come, for free with no commitment, to see what the people around you are passionate about and working on. And perhaps to share your own passions! 
#openmic #southsidechicago #beverlychicago #blueisland #poetry #music #creativity #chicagoland",1521047687,23,2,BEVERLY,Far Southwest Side
